SetPt[mA]  I_m[mA] theta_l[deg]  theta_c[deg]  T_acc[N.m]  acc_hum[rad/s2]  acc_exo[rad/s2]  vel_hum[rad/s]  vel_exo[rad/s]  vel_motor[rad/s]
-1179.831  -1427   6.680  5.306  -88.532  -0.328  0.481  0.000  0.000  104.137
-1179.831  -1427   6.680  5.306  -88.532  -0.328  0.481  0.000  0.000  104.137
-451.124  -1364   6.328  4.670  116.893  -0.155  -2.766  0.000  0.000  59.796
-451.124  -1364   6.328  4.670  116.893  -0.155  -2.766  0.000  0.000  59.796
258.120  -1166   5.801  4.114  158.064  -0.463  -3.706  0.000  0.000  11.368
258.120  -1166   5.801  4.114  158.064  -0.463  -3.706  0.000  0.000  11.368
884.365   -510   5.273  3.507  177.415  -0.464  -4.347  0.000  0.000  -39.512
884.365   -510   5.273  3.507  177.415  -0.464  -4.347  0.000  0.000  -39.512
1314.439    161   4.746  2.904  151.846  -0.718  -5.077  0.000  0.000  -75.087
1314.439    161   4.746  2.904  151.846  -0.718  -5.077  0.000  0.000  -75.087
1642.877    773   4.219  2.360  154.572  -0.699  -5.423  0.000  0.000  -104.589
1642.877    773   4.219  2.360  154.572  -0.699  -5.423  0.000  0.000  -104.589
1891.449   1221   3.691  1.908  164.928  -0.764  -5.568  0.000  0.000  -133.176
1891.449   1221   3.691  1.908  164.928  -0.764  -5.568  0.000  0.000  -133.176
1985.698   1531   3.340  1.623  142.528  -1.101  -5.629  0.000  0.000  -152.798
1985.698   1531   3.340  1.623  142.528  -1.101  -5.629  0.000  0.000  -152.798
1917.138   1787   2.988  1.480  105.312  -1.441  -5.829  0.000  0.000  -159.964
1917.138   1787   2.988  1.480  105.312  -1.441  -5.829  0.000  0.000  -159.964
1611.691   1914   2.813  1.502  21.628  -1.840  -5.676  0.000  0.000  -151.990
1611.691   1914   2.813  1.502  21.628  -1.840  -5.676  0.000  0.000  -151.990
1126.145   1857   2.637  1.646  -54.823  -1.997  -5.149  0.000  0.000  -130.174
1126.145   1857   2.637  1.646  -54.823  -1.997  -5.149  0.000  0.000  -130.174
1126.145   1857   2.637  1.646  -54.823  -1.997  -5.149  0.000  0.000  -130.174
564.075   1606   2.637  1.856  -102.886  -2.049  -4.350  0.000  0.000  -98.410
-43.238   1157   2.637  2.199  -144.861  -2.289  -4.086  0.000  0.000  -63.748
-579.760    723   2.637  2.330  -147.985  -2.150  -3.507  0.000  0.000  -31.937
-579.760    723   2.637  2.330  -147.985  -2.150  -3.507  0.000  0.000  -31.937
-1198.620    199   2.813  2.416  -219.259  -2.402  -2.793  0.000  0.000  -4.330
-1198.620    199   2.813  2.416  -219.259  -2.402  -2.793  0.000  0.000  -4.330
-1895.651   -322   2.813  2.436  -303.590  -2.570  -1.973  0.000  0.000  17.273
-1895.651   -322   2.813  2.436  -303.590  -2.570  -1.973  0.000  0.000  17.273
-2605.896  -1051   2.813  2.389  -375.470  -2.734  -1.374  0.000  0.000  30.743
-2605.896  -1051   2.813  2.389  -375.470  -2.734  -1.374  0.000  0.000  30.743
-3182.123  -1772   2.988  2.251  -398.888  -2.721  -0.963  0.000  0.000  34.384
-3182.123  -1772   2.988  2.251  -398.888  -2.721  -0.963  0.000  0.000  34.384
-3576.106  -2440   2.988  1.957  -399.513  -2.759  -0.789  0.000  0.000  27.127
-3576.106  -2440   2.988  1.957  -399.513  -2.759  -0.789  0.000  0.000  27.127
-3878.548  -2516   2.813  1.464  -427.290  -3.019  -0.782  0.000  0.000  8.417
-3878.548  -2516   2.813  1.464  -427.290  -3.019  -0.782  0.000  0.000  8.417
-4058.431  -2459   2.461  0.763  -438.039  -3.117  -1.010  0.000  0.000  -20.639
-4058.431  -2459   2.461  0.763  -438.039  -3.117  -1.010  0.000  0.000  -20.639
-4061.814  -1358   1.758  -0.149  -410.955  -2.996  -1.395  0.000  0.000  -58.234
-4061.814  -1358   1.758  -0.149  -410.955  -2.996  -1.395  0.000  0.000  -58.234
-4058.845   -730   0.879  -1.074  -429.496  -3.103  -1.310  0.000  0.000  -100.313
-3883.447   -417   -0.176  -2.066  -363.418  -2.914  -2.080  0.000  0.000  -142.214
-3637.610   -288   -0.703  -2.747  -319.329  -2.949  -2.746  0.000  0.000  -179.090
-3637.610   -288   -0.703  -2.747  -319.329  -2.949  -2.746  0.000  0.000  -179.090
-3637.610   -288   -0.703  -2.747  -319.329  -2.949  -2.746  0.000  0.000  -179.090
-3257.528   -229   -1.406  -3.444  -238.639  -2.605  -3.238  0.000  0.000  -209.359
-2846.007   -179   -2.461  -4.588  -185.773  -2.485  -3.834  0.000  0.000  -238.499
-2456.916   -223   -7.383  -9.557  -147.282  -2.371  -4.283  0.000  0.000  -318.127
-2138.348   -258   -7.910  -10.243  -132.956  -2.395  -4.661  0.000  0.000  -388.246
-1914.624   -258   -8.613  -10.935  -133.444  -2.531  -5.123  0.000  0.000  -432.770
-1718.805   -258   -8.613  -10.935  -117.037  -2.440  -5.183  0.000  0.000  -439.301
-1594.173   -276   -9.316  -11.626  -125.394  -2.537  -5.097  0.000  0.000  -425.338
-1589.958   -296   -10.020  -12.316  -163.063  -2.704  -4.877  0.000  0.000  -405.485
-1588.963   -363   -10.020  -13.007  -179.590  -2.671  -4.587  0.000  0.000  -385.753
-1692.875   -363   -10.547  -13.007  -216.644  -2.760  -4.185  0.000  0.000  -353.954
-1692.875   -363   -10.547  -13.007  -216.644  -2.760  -4.185  0.000  0.000  -353.954
-1860.108   -307   -11.250  -13.696  -245.946  -2.853  -3.930  0.000  0.000  -305.992
-1944.041   -340   -12.129  -14.580  -218.319  -2.680  -3.987  0.000  0.000  -241.622
-2003.128   -366   -12.832  -15.254  -208.516  -2.608  -3.744  0.000  0.000  -174.396
-2060.330   -365   -13.359  -15.940  -212.388  -2.450  -3.180  0.000  0.000  -172.981
-2060.330   -365   -13.359  -15.940  -212.388  -2.450  -3.180  0.000  0.000  -172.981
-2178.689   -378   -14.062  -16.625  -243.779  -2.441  -2.690  0.000  0.000  -192.594
-2301.329   -427   -14.766  -17.303  -254.467  -2.389  -2.526  0.000  0.000  -214.594
-2451.047   -471   -14.766  -17.303  -272.050  -2.244  -1.731  0.000  0.000  -208.773
-2542.951   -471   -15.293  -17.982  -258.056  -2.131  -1.625  0.000  0.000  -193.964
-2593.810   -510   -15.820  -18.650  -249.333  -2.002  -1.201  0.000  0.000  -184.688
-2593.810   -510   -15.820  -18.650  -249.333  -2.002  -1.201  0.000  0.000  -184.688
-2560.879   -632   -16.348  -19.309  -236.990  -1.832  -0.921  0.000  0.000  -189.636
-2560.879   -632   -16.348  -19.309  -236.990  -1.832  -0.921  0.000  0.000  -189.636
-2434.861   -692   -16.875  -19.976  -208.384  -1.656  -1.078  0.000  0.000  -195.447
-2434.861   -692   -16.875  -19.976  -208.384  -1.656  -1.078  0.000  0.000  -195.447
-2271.846   -786   -17.754  -20.923  -189.895  -1.661  -1.430  0.000  0.000  -202.310
-2271.846   -786   -17.754  -20.923  -189.895  -1.661  -1.430  0.000  0.000  -202.310
-1981.541   -926   -18.633  -21.856  -126.372  -1.443  -2.041  0.000  0.000  -207.434
-1981.541   -926   -18.633  -21.856  -126.372  -1.443  -2.041  0.000  0.000  -207.434
-1582.887   -998   -19.512  -22.777  -56.587  -1.283  -2.732  0.000  0.000  -215.095
-1582.887   -998   -19.512  -22.777  -56.587  -1.283  -2.732  0.000  0.000  -215.095
-1179.080   -988   -20.391  -23.703  -23.185  -1.327  -3.352  0.000  0.000  -228.976
-1179.080   -988   -20.391  -23.703  -23.185  -1.327  -3.352  0.000  0.000  -228.976
-1179.080   -988   -20.391  -23.703  -23.185  -1.327  -3.352  0.000  0.000  -228.976
-803.015  -1043   -21.445  -24.643  0.821  -1.351  -3.958  0.000  0.000  -250.566
-539.239   -839   -23.027  -26.052  -5.071  -1.497  -4.382  0.000  0.000  -281.438
-539.239   -839   -23.027  -26.052  -5.071  -1.497  -4.382  0.000  0.000  -281.438
-403.374   -759   -23.730  -26.695  -21.532  -1.648  -4.584  0.000  0.000  -296.671
-403.374   -759   -23.730  -26.695  -21.532  -1.648  -4.584  0.000  0.000  -296.671
-403.374   -759   -23.730  -26.695  -21.532  -1.648  -4.584  0.000  0.000  -296.671
-307.645   -609   -24.609  -27.493  -10.693  -1.559  -4.545  0.000  0.000  -302.550
-307.645   -609   -24.609  -27.493  -10.693  -1.559  -4.545  0.000  0.000  -302.550
-349.517   -401   -26.191  -28.955  -44.882  -1.762  -4.266  0.000  0.000  -312.107
-349.517   -401   -26.191  -28.955  -44.882  -1.762  -4.266  0.000  0.000  -312.107
-570.016   -317   -27.070  -29.945  -115.750  -2.084  -3.846  0.000  0.000  -321.466
-570.016   -317   -27.070  -29.945  -115.750  -2.084  -3.846  0.000  0.000  -321.466
-1007.360   -333   -28.125  -30.944  -220.004  -2.486  -3.271  0.000  0.000  -328.807
-1007.360   -333   -28.125  -30.944  -220.004  -2.486  -3.271  0.000  0.000  -328.807
-1533.214   -285   -29.004  -31.971  -295.648  -2.681  -2.677  0.000  0.000  -335.062
-1533.214   -285   -29.004  -31.971  -295.648  -2.681  -2.677  0.000  0.000  -335.062
-2082.971   -276   -29.883  -32.953  -354.632  -2.920  -2.220  0.000  0.000  -337.897
-2082.971   -276   -29.883  -32.953  -354.632  -2.920  -2.220  0.000  0.000  -337.897
-2595.543   -311   -30.937  -33.993  -390.941  -3.039  -1.743  0.000  0.000  -337.641
-2595.543   -311   -30.937  -33.993  -390.941  -3.039  -1.743  0.000  0.000  -337.641
-3073.039   -404   -31.816  -34.951  -429.182  -3.298  -1.637  0.000  0.000  -334.937
-3394.357   -481   -32.695  -35.938  -416.464  -3.098  -1.434  0.000  0.000  -332.341
-3697.319   -488   -33.223  -36.595  -446.182  -3.192  -1.156  0.000  0.000  -331.260
-3697.319   -488   -33.223  -36.595  -446.182  -3.192  -1.156  0.000  0.000  -331.260
-3903.938   -578   -33.926  -37.264  -437.393  -3.019  -0.980  0.000  0.000  -320.836
-3903.938   -578   -33.926  -37.264  -437.393  -3.019  -0.980  0.000  0.000  -320.836
-4029.365   -589   -34.629  -37.931  -421.730  -2.911  -0.921  0.000  0.000  -301.575
-4053.746   -634   -35.508  -38.846  -387.563  -2.734  -0.962  0.000  0.000  -288.614
-4052.063   -644   -36.211  -39.499  -374.680  -2.666  -0.903  0.000  0.000  -276.475
-4022.130   -602   -36.914  -40.163  -356.104  -2.615  -1.149  0.000  0.000  -264.963
-3909.595   -339   -41.309  -44.634  -316.651  -2.447  -1.464  0.000  0.000  -305.641
-3806.334   -305   -42.012  -45.300  -307.933  -2.429  -1.478  0.000  0.000  -346.610
-3708.837   -291   -42.715  -45.990  -297.017  -2.285  -1.313  0.000  0.000  -375.815
-3619.559   -291   -42.715  -45.990  -287.807  -2.175  -1.118  0.000  0.000  -380.397
-3513.508   -281   -43.418  -46.685  -270.813  -2.011  -0.987  0.000  0.000  -375.628
-3343.201   -253   -44.121  -47.379  -236.439  -1.771  -0.911  0.000  0.000  -365.017
-3045.356   -271   -44.121  -48.073  -189.206  -1.414  -0.679  0.000  0.000  -350.685
-2826.119   -271   -44.648  -48.073  -197.394  -1.328  -0.106  0.000  0.000  -320.797
-2550.464   -246   -45.352  -48.766  -156.420  -0.974  -0.081  0.000  0.000  -281.956
-2550.464   -246   -45.352  -48.766  -156.420  -0.974  -0.081  0.000  0.000  -281.956
-2550.464   -246   -45.352  -48.766  -156.420  -0.974  -0.081  0.000  0.000  -281.956
-2223.825   -260   -46.055  -49.464  -109.557  -0.732  -0.259  0.000  0.000  -229.889
-2223.825   -260   -46.055  -49.464  -109.557  -0.732  -0.259  0.000  0.000  -229.889
-1804.773   -226   -47.285  -50.680  -40.498  -0.383  -0.417  0.000  0.000  -178.539
-1804.773   -226   -47.285  -50.680  -40.498  -0.383  -0.417  0.000  0.000  -178.539
-1354.713   -226   -48.340  -51.734  8.087  -0.249  -0.768  0.000  0.000  -189.351
-1354.713   -226   -48.340  -51.734  8.087  -0.249  -0.768  0.000  0.000  -189.351
-911.894   -236   -49.219  -52.747  39.313  0.029  -0.525  0.000  0.000  -220.641
-911.894   -236   -49.219  -52.747  39.313  0.029  -0.525  0.000  0.000  -220.641
-535.184   -203   -50.273  -53.738  49.575  0.187  -0.364  0.000  0.000  -254.993
-535.184   -203   -50.273  -53.738  49.575  0.187  -0.364  0.000  0.000  -254.993
-218.227   -203   -51.328  -54.737  61.088  0.367  -0.191  0.000  0.000  -272.938
-218.227   -203   -51.328  -54.737  61.088  0.367  -0.191  0.000  0.000  -272.938
52.092   -186   -52.207  -55.765  71.536  0.503  0.054  0.000  0.000  -283.786
52.092   -186   -52.207  -55.765  71.536  0.503  0.054  0.000  0.000  -283.786
356.270   -197   -53.262  -56.783  112.602  0.721  0.051  0.000  0.000  -297.165
600.482      1   -54.141  -57.780  99.202  0.677  0.363  0.000  0.000  -318.165
895.693    256   -54.844  -58.460  134.246  1.088  0.736  0.000  0.000  -328.959
895.693    256   -54.844  -58.460  134.246  1.088  0.736  0.000  0.000  -328.959
1296.331    494   -55.547  -59.115  200.870  1.664  1.126  0.000  0.000  -326.489
1296.331    494   -55.547  -59.115  200.870  1.664  1.126  0.000  0.000  -326.489
1843.624    758   -56.074  -59.736  294.163  2.359  1.536  0.000  0.000  -306.353
1843.624    758   -56.074  -59.736  294.163  2.359  1.536  0.000  0.000  -306.353
2526.314   1173   -56.953  -60.502  399.668  3.191  2.158  0.000  0.000  -286.688
2526.314   1173   -56.953  -60.502  399.668  3.191  2.158  0.000  0.000  -286.688
2526.314   1173   -56.953  -60.502  399.668  3.191  2.158  0.000  0.000  -286.688
3243.844   1703   -57.656  -61.182  474.227  3.850  2.812  0.000  0.000  -271.301
3243.844   1703   -57.656  -61.182  474.227  3.850  2.812  0.000  0.000  -271.301
3889.878   2415   -58.184  -61.828  500.640  4.251  3.410  0.000  0.000  -260.418
3889.878   2415   -58.184  -61.828  500.640  4.251  3.410  0.000  0.000  -260.418
4594.070   2417   -58.359  -61.971  576.212  5.036  3.992  0.000  0.000  -242.866
4594.070   2417   -58.359  -61.971  576.212  5.036  3.992  0.000  0.000  -242.866
5152.247   2422   -58.359  -61.896  578.352  5.160  4.523  0.000  0.000  -213.254
5152.247   2422   -58.359  -61.896  578.352  5.160  4.523  0.000  0.000  -213.254
5499.349   2428   -58.359  -61.613  548.795  5.118  5.082  0.000  0.000  -172.656
5499.349   2428   -58.359  -61.613  548.795  5.118  5.082  0.000  0.000  -172.656
5866.335   2396   -57.832  -61.133  593.065  5.548  5.328  0.000  0.000  -126.394
5866.335   2396   -57.832  -61.133  593.065  5.548  5.328  0.000  0.000  -126.394
6279.429   1341   -57.129  -60.480  643.733  5.845  5.428  0.000  0.000  -78.399
6279.429   1341   -57.129  -60.480  643.733  5.845  5.428  0.000  0.000  -78.399
6764.383    985   -56.426  -59.757  706.527  6.299  5.726  0.000  0.000  -26.742
6764.383    985   -56.426  -59.757  706.527  6.299  5.726  0.000  0.000  -26.742
7438.085   1618   -55.723  -58.915  826.181  7.191  6.081  0.000  0.000  30.611
7438.085   1618   -55.723  -58.915  826.181  7.191  6.081  0.000  0.000  30.611
8075.071    961   -54.844  -58.009  867.848  7.381  6.080  0.000  0.000  92.151
8075.071    961   -54.844  -58.009  867.848  7.381  6.080  0.000  0.000  92.151
8469.735    688   -54.141  -57.045  830.569  7.181  6.048  0.000  0.000  150.952
8469.735    688   -54.141  -57.045  830.569  7.181  6.048  0.000  0.000  150.952
8586.780    670   -53.613  -56.079  766.780  7.123  6.644  0.000  0.000  200.557
8586.780    670   -53.613  -56.079  766.780  7.123  6.644  0.000  0.000  200.557
8586.780    670   -53.613  -56.079  766.780  7.123  6.644  0.000  0.000  200.557
8539.695    826   -53.086  -55.107  728.123  7.230  7.586  0.000  0.000  236.098
8539.695    826   -53.086  -55.107  728.123  7.230  7.586  0.000  0.000  236.098
8675.702   1138   -52.031  -53.752  816.293  8.012  8.336  0.000  0.000  267.376
8675.702   1138   -52.031  -53.752  816.293  8.012  8.336  0.000  0.000  267.376
9183.895   1283   -51.328  -52.845  994.241  9.084  8.638  0.000  0.000  291.705
9183.895   1283   -51.328  -52.845  994.241  9.084  8.638  0.000  0.000  291.705
9672.425   1440   -50.801  -51.964  1048.384  9.545  9.699  0.000  0.000  308.988
9672.425   1440   -50.801  -51.964  1048.384  9.545  9.699  0.000  0.000  308.988
9732.562   1602   -50.098  -51.120  927.832  9.194  10.696  0.000  0.000  318.459
9732.562   1602   -50.098  -51.120  927.832  9.194  10.696  0.000  0.000  318.459
9688.970   1615   -49.219  -50.243  893.913  9.630  11.349  0.000  0.000  321.270
9910.242   1607   -48.516  -49.379  996.181  10.501  11.697  0.000  0.000  318.480
10417.464   1796   -44.297  -45.343  1115.525  11.091  12.117  0.000  0.000  356.124
11146.687   1665   -43.770  -44.773  1226.215  11.646  12.491  0.000  0.000  389.305
12026.143   1642   -43.066  -44.179  1321.214  12.302  12.665  0.000  0.000  407.001
12771.140   1642   -43.066  -44.179  1316.748  12.506  12.840  0.000  0.000  397.330
13244.920   1582   -42.539  -43.583  1252.996  12.360  12.959  0.000  0.000  373.219
13535.476   1606   -41.836  -42.987  1203.273  12.028  12.815  0.000  0.000  350.192
13795.857   1606   -41.836  -42.987  1203.401  11.807  12.555  0.000  0.000  320.246
13795.857   1606   -41.836  -42.987  1203.401  11.807  12.555  0.000  0.000  320.246
14015.216   1521   -40.605  -41.787  1201.536  11.551  12.237  0.000  0.000  295.915
14015.216   1521   -40.605  -41.787  1201.536  11.551  12.237  0.000  0.000  295.915
14143.689   1459   -40.078  -41.180  1182.124  11.234  11.784  0.000  0.000  264.284
14143.689   1459   -40.078  -41.180  1182.124  11.234  11.784  0.000  0.000  264.284
14168.426   1421   -39.375  -40.560  1149.410  10.889  11.227  0.000  0.000  221.141
14168.426   1421   -39.375  -40.560  1149.410  10.889  11.227  0.000  0.000  221.141
13969.788   1303   -38.496  -39.666  1064.362  10.281  10.777  0.000  0.000  176.312
13969.788   1303   -38.496  -39.666  1064.362  10.281  10.777  0.000  0.000  176.312
13969.788   1303   -38.496  -39.666  1064.362  10.281  10.777  0.000  0.000  176.312
13610.490   1279   -37.617  -38.765  984.419  9.767  10.441  0.000  0.000  185.433
13610.490   1279   -37.617  -38.765  984.419  9.767  10.441  0.000  0.000  185.433
13083.751   1197   -36.211  -37.409  887.059  9.031  10.184  0.000  0.000  218.892
13083.751   1197   -36.211  -37.409  887.059  9.031  10.184  0.000  0.000  218.892
12488.865   1142   -35.332  -36.499  815.726  8.401  9.761  0.000  0.000  255.959
12488.865   1142   -35.332  -36.499  815.726  8.401  9.761  0.000  0.000  255.959
11984.806   1129   -34.277  -35.580  801.041  8.112  9.228  0.000  0.000  276.833
11984.806   1129   -34.277  -35.580  801.041  8.112  9.228  0.000  0.000  276.833
11441.382   1027   -33.398  -34.658  744.878  7.503  8.686  0.000  0.000  287.698
11441.382   1027   -33.398  -34.658  744.878  7.503  8.686  0.000  0.000  287.698
10706.589   1025   -32.520  -33.734  623.307  6.525  8.048  0.000  0.000  295.712
10706.589   1025   -32.520  -33.734  623.307  6.525  8.048  0.000  0.000  295.712
9821.561   1009   -31.641  -32.807  503.763  5.703  7.465  0.000  0.000  298.687
9821.561   1009   -31.641  -32.807  503.763  5.703  7.465  0.000  0.000  298.687
8845.283    965   -30.762  -31.877  396.096  4.924  6.957  0.000  0.000  311.271
8845.283    965   -30.762  -31.877  396.096  4.924  6.957  0.000  0.000  311.271
7900.227    976   -29.707  -30.945  328.602  4.290  6.416  0.000  0.000  320.665
7900.227    976   -29.707  -30.945  328.602  4.290  6.416  0.000  0.000  320.665
7185.103    925   -28.828  -30.009  345.784  4.198  5.996  0.000  0.000  318.217
7185.103    925   -28.828  -30.009  345.784  4.198  5.996  0.000  0.000  318.217
6806.946    890   -27.949  -29.074  427.212  4.501  5.663  0.000  0.000  310.344
6806.946    890   -27.949  -29.074  427.212  4.501  5.663  0.000  0.000  310.344
6806.946    890   -27.949  -29.074  427.212  4.501  5.663  0.000  0.000  310.344
6412.266    880   -27.070  -28.129  393.984  4.102  5.405  0.000  0.000  301.464
6412.266    880   -27.070  -28.129  393.984  4.102  5.405  0.000  0.000  301.464
5902.223    851   -25.664  -26.682  318.486  3.759  5.320  0.000  0.000  308.606
5902.223    851   -25.664  -26.682  318.486  3.759  5.320  0.000  0.000  308.606
5407.976    891   -24.785  -25.766  287.106  3.791  5.450  0.000  0.000  318.761
5407.976    891   -24.785  -25.766  287.106  3.791  5.450  0.000  0.000  318.761
5080.671    889   -23.906  -24.827  316.057  4.071  5.734  0.000  0.000  326.866
5080.671    889   -23.906  -24.827  316.057  4.071  5.734  0.000  0.000  326.866
4963.301    912   -22.852  -23.903  371.408  4.349  5.978  0.000  0.000  329.770
4963.301    912   -22.852  -23.903  371.408  4.349  5.978  0.000  0.000  329.770
4876.472    848   -21.973  -22.961  373.034  4.259  6.186  0.000  0.000  327.898
4876.472    848   -21.973  -22.961  373.034  4.259  6.186  0.000  0.000  327.898
4688.536    784   -20.918  -22.015  321.486  4.001  6.289  0.000  0.000  325.625
4688.536    784   -20.918  -22.015  321.486  4.001  6.289  0.000  0.000  325.625
4374.574    819   -19.863  -21.028  251.574  3.755  6.317  0.000  0.000  325.552
4374.574    819   -19.863  -21.028  251.574  3.755  6.317  0.000  0.000  325.552
3980.446    704   -18.809  -20.104  184.337  3.429  6.290  0.000  0.000  325.532
3980.446    704   -18.809  -20.104  184.337  3.429  6.290  0.000  0.000  325.532
3605.824    622   -17.754  -19.136  149.962  3.119  6.220  0.000  0.000  323.552
3605.824    622   -17.754  -19.136  149.962  3.119  6.220  0.000  0.000  323.552
3363.174    514   -16.699  -18.145  164.177  3.010  5.946  0.000  0.000  318.198
3363.174    514   -16.699  -18.145  164.177  3.010  5.946  0.000  0.000  318.198
3226.268    409   -15.645  -17.157  180.801  2.932  5.639  0.000  0.000  311.323
3226.268    409   -15.645  -17.157  180.801  2.932  5.639  0.000  0.000  311.323
3067.339    390   -14.590  -16.174  156.211  2.665  5.277  0.000  0.000  312.078
3067.339    390   -14.590  -16.174  156.211  2.665  5.277  0.000  0.000  312.078
3067.339    390   -14.590  -16.174  156.211  2.665  5.277  0.000  0.000  312.078
2706.557    305   -13.535  -15.168  58.514  2.027  4.978  0.000  0.000  315.587
2706.557    305   -13.535  -15.168  58.514  2.027  4.978  0.000  0.000  315.587
2276.933    231   -11.953  -13.638  0.945  1.656  4.523  0.000  0.000  326.869
2276.933    231   -11.953  -13.638  0.945  1.656  4.523  0.000  0.000  326.869
1820.137    159   -11.074  -12.615  -41.561  1.278  4.236  0.000  0.000  336.873
1820.137    159   -11.074  -12.615  -41.561  1.278  4.236  0.000  0.000  336.873
1315.472    154   -10.020  -11.592  -92.866  0.694  3.777  0.000  0.000  343.552
1315.472    154   -10.020  -11.592  -92.866  0.694  3.777  0.000  0.000  343.552
772.685    115   -8.965  -10.573  -144.217  0.162  3.345  0.000  0.000  347.339
294.367     89   -7.910  -9.525  -156.568  -0.052  2.823  0.000  0.000  350.694
-33.514     57   -3.164  -4.590  -125.112  0.024  2.311  0.000  0.000  406.559
-300.276     34   -2.461  -3.900  -120.417  -0.181  1.725  0.000  0.000  457.118
-624.350    -11   -1.055  -2.382  -157.701  -0.613  1.210  0.000  0.000  497.745
-939.802   -220   -0.352  -1.702  -175.737  -0.856  0.646  0.000  0.000  513.106
-1256.239   -494   0.352  -1.011  -199.806  -1.227  -0.111  0.000  0.000  505.232
-1487.953   -494   0.352  -1.011  -191.371  -1.413  -0.809  0.000  0.000  473.198
-1657.754   -803   0.879  -0.350  -184.218  -1.724  -1.625  0.000  0.000  439.864
-1767.485  -1260   1.582  0.262  -173.653  -1.933  -2.338  0.000  0.000  401.262
-1906.669  -1518   1.582  0.815  -181.388  -2.189  -3.017  0.000  0.000  350.288
-1906.669  -1518   1.582  0.815  -181.388  -2.189  -3.017  0.000  0.000  350.288
-2107.850  -1729   2.637  1.291  -225.444  -2.636  -3.650  0.000  0.000  280.823
-2107.850  -1729   2.637  1.291  -225.444  -2.636  -3.650  0.000  0.000  280.823
-2336.893  -1906   2.988  1.692  -260.470  -3.023  -4.285  0.000  0.000  198.593
-2336.893  -1906   2.988  1.692  -260.470  -3.023  -4.285  0.000  0.000  198.593
-2582.090  -2013   3.340  2.029  -291.799  -3.433  -4.874  0.000  0.000  169.992
-2582.090  -2013   3.340  2.029  -291.799  -3.433  -4.874  0.000  0.000  169.992
-2738.504  -2222   3.516  2.300  -277.775  -3.589  -5.563  0.000  0.000  153.841
-2738.504  -2222   3.516  2.300  -277.775  -3.589  -5.563  0.000  0.000  153.841
-2771.794  -2455   3.691  2.370  -241.963  -3.679  -6.313  0.000  0.000  147.889
-2771.794  -2455   3.691  2.370  -241.963  -3.679  -6.313  0.000  0.000  147.889
-2771.794  -2455   3.691  2.370  -241.963  -3.679  -6.313  0.000  0.000  147.889
-2721.241  -2609   3.691  2.216  -215.554  -3.826  -7.135  0.000  0.000  133.044
-2721.241  -2609   3.691  2.216  -215.554  -3.826  -7.135  0.000  0.000  133.044
-2699.151  -2608   2.988  1.566  -227.813  -4.106  -7.767  0.000  0.000  101.205
-2699.151  -2608   2.988  1.566  -227.813  -4.106  -7.767  0.000  0.000  101.205
-2746.243  -1251   2.461  0.889  -264.296  -4.464  -8.376  0.000  0.000  50.120
-2746.243  -1251   2.461  0.889  -264.296  -4.464  -8.376  0.000  0.000  50.120
-2872.077  -1006   1.758  0.154  -306.942  -4.892  -9.005  0.000  0.000  -2.519
-2872.077  -1006   1.758  0.154  -306.942  -4.892  -9.005  0.000  0.000  -2.519
-3045.752  -1620   1.055  -0.645  -343.573  -5.271  -9.404  0.000  0.000  -49.895
-3045.752  -1620   1.055  -0.645  -343.573  -5.271  -9.404  0.000  0.000  -49.895
-3254.705   -926   0.000  -1.578  -361.232  -5.547  -9.755  0.000  0.000  -95.622
-3254.705   -926   0.000  -1.578  -361.232  -5.547  -9.755  0.000  0.000  -95.622
-3411.307   -535   -0.703  -2.559  -361.142  -5.715  -10.106  0.000  0.000  -145.290
-3411.307   -535   -0.703  -2.559  -361.142  -5.715  -10.106  0.000  0.000  -145.290
-3595.732   -391   -1.582  -3.558  -392.263  -6.043  -10.417  0.000  0.000  -194.265
-3595.732   -391   -1.582  -3.558  -392.263  -6.043  -10.417  0.000  0.000  -194.265
-3911.964   -359   -2.461  -4.557  -469.912  -6.624  -10.793  0.000  0.000  -238.841
-3911.964   -359   -2.461  -4.557  -469.912  -6.624  -10.793  0.000  0.000  -238.841
-4177.557   -470   -3.340  -5.546  -479.388  -6.813  -11.548  0.000  0.000  -272.205
-4177.557   -470   -3.340  -5.546  -479.388  -6.813  -11.548  0.000  0.000  -272.205
-4355.266   -623   -4.219  -6.521  -467.036  -7.116  -12.585  0.000  0.000  -292.350
-4355.266   -623   -4.219  -6.521  -467.036  -7.116  -12.585  0.000  0.000  -292.350
-4699.239   -688   -5.098  -7.481  -551.883  -7.833  -12.727  0.000  0.000  -301.537
-4699.239   -688   -5.098  -7.481  -551.883  -7.833  -12.727  0.000  0.000  -301.537
-4699.239   -688   -5.098  -7.481  -551.883  -7.833  -12.727  0.000  0.000  -301.537
-5452.300   -869   -5.977  -8.429  -748.976  -8.250  -10.287  0.000  0.000  -308.867
-5452.300   -869   -5.977  -8.429  -748.976  -8.250  -10.287  0.000  0.000  -308.867
-6066.035  -1026   -7.207  -9.851  -758.474  -8.547  -11.785  0.000  0.000  -321.960
-6066.035  -1026   -7.207  -9.851  -758.474  -8.547  -11.785  0.000  0.000  -321.960
-5943.246  -1072   -8.086  -10.788  -510.347  -7.790  -14.267  0.000  0.000  -332.479
